,latitude,longitude,FID,slope
2308,33.18477201,75.80813836,5176,83
2309,34.1587,74.4725,5178,17
2310,28.5873,83.7508,5184,151
2311,9.1196,125.5339,5185,5
2312,27.5269,85.5641,5186,66
2313,25.616,94.1167,5189,54
2314,27.978,85.9742,5190,87
2315,18.7624,73.3747,5192,62
2316,27.21782272,89.51924545,5195,77
2317,1.8257,113.8995,5198,42
2318,32.1896,77.187,5199,76
2319,10.2165,123.7344,5201,41
2320,35.1148,73.0068,5203,101
2321,9.5192,123.0845,5207,42
2322,33.0498,74.6264,5208,50
2323,26.1768,91.7702,5210,25
2324,25.6167,96.3167,5215,25
2325,12.1984,100.0092,5218,43
2326,33.35149269,74.23352995,5221,40
2327,27.05880384,93.54136779,5222,36
2328,6.0935081,80.60687667,5223,27
2329,15.68638494,74.16234114,5224,31
2330,5.39616859,100.26339228,5226,45
2331,6.70227281,80.38461313,5227,29
2332,27.769793,93.50995626,5229,73
2333,27.943851,83.805661,5230,64
2334,22.77117591,103.48432778,5231,53
2335,26.14547804,91.79364785,5232,22
2336,18.5875,120.8221,5234,26
2337,-6.584,106.7732,5238,0
2338,7.8098,125.4498,5239,59
2339,14.8315,108.7431,5241,36
2340,19.9436,105.3131,5243,45
2341,17.5861,73.1742,5245,27
2342,36.2556,73.6075,5246,102
2343,7.6195,125.6278,5248,17
2344,27.9526,84.227,5249,77
2345,28.2653,83.6032,5250,72
2346,28.266,84.8942,5251,123
2347,8.4557,77.009,5254,23
2348,36.1788,74.158,5256,86
2349,29.0399,81.7191,5257,71
2350,25.5215,93.1645,5258,18
2351,26.885,88.2778,5261,61
2352,16.3183,120.5519,5265,69
2353,14.0728,121.5082,5269,70
2354,22.1306,95.5488,5270,2
2355,22.3475,91.8123,5271,6
2356,33.8996,70.1048,5280,6
2357,10.2825,125.5768,5281,35
2358,11.9773,102.3183,5282,46
2359,34.11897569,73.87654867,5283,68
2360,13.7856,124.1604,5285,49
2361,24.4236,121.0135,5290,69
2362,11.78,124.89,5291,38
2363,9.7327,76.8403,5293,73
2364,16.3922,120.6794,5295,55
2365,-6.5689,106.7867,5296,0
2366,34.9002,73.6558,5300,81
2367,24.4267,98.5852,5302,23
2368,34.93977198,76.83270934,5309,94
2369,29.6095,79.6628,5310,45
2370,39.1832,140.1175,5311,23
2371,27.8965,96.1779,5312,4
2372,32.9262,75.1447,5314,27
2373,30.0553,101.9649,5318,82
2374,-7.3111,109.9139,5319,0
2375,22.2251,92.19,5320,23
2376,20.92263267,92.23064284,5321,28
2377,35.1719,106.5255,5323,31
2378,8.8604,124.7893,5326,36
2379,27.0713,88.4308,5327,63
2380,7.1306,80.4548,5330,60
2381,34.62798026,105.74029079,5338,54
2382,28.0791,96.5242,5340,79
2383,30.1665,78.1123,5341,3
2384,24.5958,72.7169,5342,46
2385,17.58,120.7744,5344,30
2386,27.0765,88.4808,5345,61
2387,6.9769,80.7816,5346,42
2388,28.0764,83.2519,5349,70
2389,30.4783,78.2741,5350,63
2390,21.52723923,94.41480647,5351,10
2391,15.5946,107.966,5352,40
2392,16.8495,120.7996,5354,50
2393,6.9366,80.6953,5358,40
2394,10.26,123.08,5360,10
2395,33.2537,75.2006,5363,67
2396,32.9913,75.1915,5367,52
2397,32.6635,130.2964,5374,16
2398,14.0354,74.6624,5376,51
2399,23.4715,120.6976,5377,60
2400,34.9667,108.4058,5378,35
2401,5.9975,116.5956,5384,42
2402,24.8961,93.4957,5386,86
2403,32.6457,130.5773,5391,31
2404,10.294,123.8131,5394,51
2405,10.717,123.511,5397,20
2406,27.8126,84.8051,5398,69
2407,29.8587,80.5547,5399,95
2408,34.8685,72.3183,5401,42
2409,-6.7333,110.8667,5402,-1
2410,25.03561729,94.0144205,5403,46
2411,6.9935,81.0473,5404,44
2412,30.3642,79.3158,5408,65
2413,29.3083,80.5792,5409,42
2414,33.1289,75.4325,5415,68
2415,-7.4001,109.6666,5421,0
2416,31.5699,78.2844,5422,84
2417,26.9978,88.167,5423,53
2418,34.7476,139.3785,5425,32
2419,27.344,104.8805,5426,58
2420,28.14,106.2055,5429,95
2421,33.8911,74.9781,5430,15
2422,23.899,94.1434,5431,36
2423,37.55914605,70.42777802,5434,59
2424,27.62,86.84,5436,95
2425,37.1621951,70.00661688,5437,45
2426,13.6529,79.3439,5442,57
2427,39.935,125.4071,5443,17
2428,16.2852,120.5811,5445,73
2429,0.32431518,123.33824538,5461,56
2430,0.3653,123.2913,5462,60
2431,19.17041801,73.02151508,5463,44
2432,7.704408,80.77696999999998,5467,33
2433,0.22873047,99.96997487,5471,45
2434,23.438189,91.125374,5473,6
2435,28.13673979,85.31637561,5478,106
2436,2.02724068,112.65524693,5481,29
2437,34.07756418,74.58081937,5484,8
2438,10.35176697,123.87803477,5489,44
2439,33.32217847,75.19281971,5492,84
2440,27.99717329,112.03387746,5493,24
2441,27.61790706,93.84196894,5495,41
2442,34.17504678,73.75421332,5496,65
2443,17.46562972,78.35650524,5497,4
2444,5.363,100.277,5498,50
2445,29.181664399999995,107.83022687,5516,49
2446,6.965074,80.516389,5524,49
2447,30.72203108,78.44517325,5525,79
2448,18.72081717,94.6762721,5527,50
2449,18.71692751,94.70372574,5528,47
2450,18.73817752,94.69952229,5529,47
2451,18.73071037,94.68126732,5530,48
2452,18.73579099,94.68117582,5531,48
2453,18.72641793,94.69183611,5532,48
2454,18.70516742,94.67835172,5533,51
2455,18.76726385,94.68101669,5534,44
2456,18.76459088,94.684822,5535,45
2457,18.77139362,94.69510817,5536,45
2458,18.75303113,94.69718302,5537,43
2459,2.9832,98.1938,5542,46
2460,25.6157,96.3167,5543,25
2461,16.6066,120.6202,5544,62
2462,26.1662,91.7138,5545,40
2463,34.9354,73.8295,5547,76
2464,27.6788,85.514,5548,40
2465,-7.3196,109.7856,5552,0
2466,16.4244,120.678,5553,54
2467,27.5003,90.5081,5555,67
2468,33.33827658,75.19548806,5556,83
2469,-7.3627,108.5865,5560,0
2470,27.3172,86.5,5561,57
2471,28.5746,77.2791,5563,3
2472,28.2924,83.87100000000002,5565,55
2473,34.1802,74.2718,5566,64
2474,31.6223,78.0193,5568,80
2475,14.194,121.1481,5570,15
2476,11.855,75.361,5571,4
2477,32.9522,75.1533,5572,43
2478,-7.5856,109.6747,5579,0
2479,37.39,112.49,5581,1
2480,8.5367,124.7997,5583,42
2481,23.5102,106.1624,5584,78
2482,10.3658,123.8897,5585,43
2483,27.8178,84.4443,5588,73
2484,-8.1272,115.3426,5589,-1
2485,-7.0678,112.5827,5592,1
2486,31.8,104.5,5594,66
2487,32.0996,77.1586,5595,65
2488,14.8494,120.2913,5596,38
2489,26.1985,91.7998,5597,21
2490,3.1556,101.6805,5598,15
2491,10.0606,76.6331,5600,10
2492,7.4685,80.6201,5604,53
2493,28.4499,83.3453,5605,92
2494,3.1918,98.5022,5607,27
2495,10.370659,123.874349,5629,48
2496,13.913123,122.604628,5631,12
2497,27.303999,92.407813,5633,70
2498,-6.10459965,105.42020504,5634,0
2499,15.1887976,97.92663631,5641,50
2500,15.14462637,97.93706732,5642,52
2501,15.14244007,97.95245096,5643,53
2502,15.14066599,97.9494976,5644,52
2503,15.13367998,97.9481948,5645,52
2504,15.13732496,97.94735109,5646,52
2505,15.1294049,97.96021961,5647,51
2506,16.33842295,94.37035978,5648,21
2507,21.21318782,93.75553088,5649,68
2508,21.21021122,93.78171501,5650,61
2509,19.62143684,94.17054989,5651,28
2510,19.65994706,94.15749405,5652,30
2511,19.660244100000003,94.15665789,5653,30
2512,19.64468163,94.14674892,5654,31
2513,19.61095262,94.34900071,5655,61
2514,19.63053453,94.35803264,5656,46
2515,11.83318502,98.07757071,5657,40
2516,32.646483,72.753677,5685,34
2517,31.497908,76.874543,5686,55
2518,20.21592687,99.61582625,5688,43
2519,3.097229,101.736794,5690,21
2520,4.401089,113.999468,5706,14
2521,13.06945762,123.96150213,5709,60
2522,28.111965,85.31099807,5711,98
2523,32.5625,107.45,5723,85
2524,1.531,110.3442,5727,4
2525,31.483,103.5868,5729,80
2526,30.4954,78.3881,5733,61
2527,28.145796,84.06901500000002,5734,38
2528,23.14383048,105.52999714,5735,101
2529,25.4976444,94.12901274,5736,49
2530,27.593000000000004,88.492,5738,95
2531,24.21988831,93.20266204,5740,65
2532,29.71492436,98.92090376,5741,71
2533,24.30415689,93.18182448,5742,48
2534,30.02715,67.45817199999999,5743,47
2535,26.9653186,88.2667225,5745,57
2536,32.94818322,75.12206351,5746,29
2537,6.5868350000000015,80.16048599999998,5748,41
2538,9.23736255,105.45473242,5750,1
2539,28.239,82.9415,5752,65
2540,26.78684394,105.36529618,5753,55
2541,28.1901,83.6972,5779,54
2542,27.04,88.264,5780,61
2543,32.872,131.0044,5789,19
2544,27.2284,111.8963,5790,18
2545,34.6056,76.0539,5793,71
2546,16.40331346,120.58951897,5794,29
2547,16.5364,120.8512,5795,63
2548,32.2237,76.3369,5798,54
2549,7.825,98.3819,5799,24
2550,30.5151,78.3684,5800,61
2551,30.557,79.56,5802,100
2552,27.3746,88.7648,5804,66
2553,8.6542,124.7556,5806,26
2554,33.3308,75.1774,5809,84
2555,30.5475,114.3093,5810,6
2556,29.346,81.0083,5811,72
2557,21.38070054,92.01072983,5813,14
2558,22.7596,113.8701,5815,11
2559,7.8272,98.3131,5817,42
2560,8.5695,98.2559,5819,7
2561,38.5952,101.1839,5821,2
2562,-7.3674,109.7303,5827,0
2563,7.8953,123.8436,5830,11
2564,14.743,108.7301,5832,36
2565,30.8796,119.4211,5833,3
2566,11.2529,124.9736,5834,36
2567,-0.3264,100.1535,5835,45
2568,33.1445,75.5469,5838,68
2569,30.796,78.623,5839,94
2570,30.657544,104.065852,5847,4
2571,3.070438,101.747557,5848,24
2572,31.0563269,77.13685018,5850,62
2573,22.90813548,92.47207294,5853,39
2574,25.43807422,91.79904872,5854,48
2575,13.3621021,99.11478004,5869,59
2576,13.34551028,99.0786271,5870,52
2577,12.64648061,98.98333652,5871,49
2578,12.69224439,98.96435929,5872,49
2579,12.93538487,99.09487319,5873,45
2580,26.13206709,97.20515606,5874,72
2581,15.14709345,97.94881769,5875,53
2582,15.14304101,97.94349011,5876,52
2583,15.16622807,97.94470144,5877,53
2584,15.15774922,97.94049947,5878,54
2585,15.16005836,97.93896496,5879,54
2586,15.15079067,97.93451975,5880,52
2587,15.18656615,97.92549062,5881,51
2588,15.17710539,97.93419193,5882,50
2589,15.18155645,97.92239273,5883,51
2590,15.16706031,97.93889188,5884,53
2591,15.15302165,97.95237426,5885,53
2592,15.1556139,97.93068902,5886,52
2593,15.13874961,97.9400292,5887,51
2594,15.13342546,97.94573309999998,5888,52
2595,15.1532328,97.96017712,5889,53
2596,15.1555698,97.96662699,5890,54
2597,15.14669124,97.9545396,5891,53
2598,15.14487585,97.954815,5892,53
2599,15.14040706,97.94976315,5893,52
2600,15.13678631,97.95233552,5894,52
2601,15.14036525,97.95111694,5895,53
2602,15.13812796,97.94829767,5896,52
2603,15.13009684,97.95080671,5897,51
2604,15.12757888,97.96002465,5898,50
2605,15.12469862,97.97608045,5899,50
2606,16.46704906,94.45396624,5900,25
2607,21.23468506,93.78078475,5901,62
2608,16.3173332,94.35516231,5902,22
2609,16.441913800000002,94.53451795,5903,18
2610,21.19583565,93.77996273,5904,64
2611,21.15313484,93.75154395,5905,67
2612,21.1524849,93.75778422,5906,67
2613,19.63337924,94.15089869,5907,31
2614,16.767813699999998,98.26616868,5908,51
2615,16.76654201,98.26492126,5909,52
2616,11.73645258,98.07960757,5910,37
2617,11.72519522,98.07949819,5911,39
2618,11.73498471,98.03237558,5912,47
2619,11.74378931,98.0363879,5913,47
2620,24.981195,94.018619,5917,46
2621,25.533595,94.133345,5918,65
2622,32.64150179,72.75843868,5938,28
2623,19.3465,105.146,5944,54
2624,27.5778,85.1717,5952,75
2625,34.0952,73.4942,5953,62
2626,19.0402,72.9089,5960,33
2627,28.1906,82.314,5962,59
2628,28.1321,84.4723,5963,68
2629,5.3151,115.2202,5964,8
2630,28.3962,83.2549,5965,79
2631,27.3736,88.7323,5969,65
2632,9.76292071,125.50331925,5970,17
2633,27.59,86.1,5974,59
2634,-7.3887,108.5802,5975,0
2635,29.7535,80.4934,5979,84
2636,29.184,81.6018,5981,103
2637,22.32492747,114.22974812,5987,42
2638,13.664854,79.357442,5988,60
2639,33.38247258,75.7228768,6001,81
2640,24.995,121.57,6002,32
2641,30.6738,77.3544,6004,63
2642,31.0655,77.1325,6005,60
2643,28.3952,83.5043,6006,82
2644,27.14163897,93.66495709,6008,65
2645,35.72763339999999,71.30557792,6009,98
2646,33.25646771,75.77361313,6012,100
2647,31.76419233,77.29184098,6014,81
2648,10.442036,123.87605007,6015,42
2649,5.4992,116.2805,6021,35
2650,32.6173,75.264,6022,38
2651,-2.5338,140.7058,6025,-1
2652,27.6391,104.0529,6026,62
2653,24.9045,116.8552,6027,37
2654,33.0165,74.9437,6028,103
2655,30.6838,79.0479,6033,92
2656,13.7143,124.3807,6034,45
2657,27.0087,88.443,6037,66
2658,16.345,120.6154,6040,70
2659,29.9862,78.6115,6043,70
2660,11.4046,76.6953,6047,30
2661,27.06826195,88.28121204,6049,60
2662,32.9428,130.6492,6053,33
2663,-7.4053,108.5624,6054,1
2664,31.0053,108.9523,6060,66
2665,6.0327,80.2174,6062,6
2666,33.1457,75.7964,6064,81
2667,17.0898,120.9527,6068,65
2668,37.5685,126.9811,6069,24
2669,22.54,114.05,6072,11
2670,6.2245,124.7128,6074,24
2671,15.33,108.2167,6077,25
2672,34.0123,77.9988,6078,62
2673,10.3128,125.1159,6080,42
2674,6.1160000000000005,116.2708,6082,37
2675,30.4605,79.4774,6086,79
2676,27.6746,83.7533,6089,45
2677,30.71,104.1,6091,2
2678,37.50281087,70.44300821,6092,49
2679,27.0167,78.1333,6093,1
2680,-8.8106,115.1635,6098,-1
2681,-5.33,120.3487,6099,21
2682,9.9454,98.6076,6103,7
2683,10.5906,122.1394,6106,16
2684,3.4203,101.7901,6107,54
2685,30.6293,78.3303,6113,78
2686,26.3186,94.5121,6114,42
2687,27.5862,80.1306,6117,2
2688,-3.4751,102.7627,6119,6
2689,11.6753,92.749,6121,14
2690,30.07754642,102.14467779,6123,105
2691,25.08303063,94.23757741,6125,56
2692,33.1292173,75.44618906,6132,69
2693,33.85483981,74.76317443,6133,33
2694,33.18025403,75.80786093,6135,88
2695,33.2216593,75.26926793,6142,73
2696,-8.24510133,115.29432399,6146,-1
2697,9.77418431,123.52974189,6148,28
2698,26.95223279,93.85748748,6151,2
2699,-7.0194220000000005,110.442857,6152,1
2700,34.08325186,74.84254061,6154,38
2701,-7.897214,112.877378,6157,0
2702,24.33197035,91.8008536,6158,7
2703,33.33074507,71.27227905,6159,25
2704,29.273895,117.184294,6160,27
2705,15.41602484,75.61670443,6161,3
2706,13.62615658,121.10499748,6163,46
2707,26.2632687,94.81481951,6164,49
2708,27.680247100000006,93.62592773,6166,46
2709,11.328578,76.90304499999998,6170,41
2710,-7.85340942,111.67994444,6172,0
2711,11.10694035,124.68737439,6173,51
2712,26.96904055,88.57106646,6179,64
2713,30.5345,79.0853,6182,80
2714,7.9216,125.1666,6183,31
2715,7.70450669,126.14227302,6184,39
2716,25.72,94.6219,6185,81
2717,-8.1321,111.5917,6187,9
2718,34.3932,73.4538,6189,69
2719,1.3257,124.8399,6190,23
2720,7.36,122.1865,6191,32
2721,27.8143,85.8315,6195,74
2722,28.3516,103.1281,6196,65
2723,32.2934,77.1803,6203,71
2724,16.9603,120.9108,6205,61
2725,30.5589,77.2889,6206,37
2726,33.2483,75.2131,6211,68
2727,27.3258,86.087,6213,60
2728,22.3421,91.8242,6214,7
2729,39.5062,67.6204,6215,15
2730,19.1287,72.8889,6216,12
2731,13.949000000000002,124.21,6217,33
2732,28.1506,113.149,6218,7
2733,27.67089598,111.41323648,6220,30
2734,3.1575,101.6896,6221,15
2735,5.925,116.0981,6223,18
2736,12.7894,123.8635,6229,17
2737,10.3156,123.8955,6231,12
2738,26.1964,91.7652,6232,22
2739,26.8772,87.3215,6233,68
2740,16.6604,120.9317,6238,64
2741,16.656,73.5178,6239,23
2742,6.9554,80.9282,6242,35
2743,24.8121,113.5977,6244,19
2744,30.7284,79.4971,6245,115
2745,-5.27086766,144.54187180000002,6255,-1
2746,9.70019589,76.87130509,6260,66
2747,18.75463831,94.68260871,6261,45
2748,18.71764149,94.68529124,6262,49
2749,18.71381325,94.6969376,6263,48
2750,18.73987511,94.7012727,6264,46
2751,18.74855721,94.67764353,6265,45
2752,18.77087719,94.68852554,6266,45
2753,18.772355800000003,94.67969806,6267,44
2754,18.77044423,94.67233776,6268,43
2755,18.38585632,94.74549622,6269,47
2756,11.41447913,99.29858202,6270,41
2757,13.10127995,98.81219617,6271,57
2758,13.38111418,99.14873537,6272,60
2759,13.38335705,99.11218591,6273,65
2760,20.1274149,97.70343788,6274,39
2761,22.49181173,93.58051385,6275,40
2762,20.87738137,92.4425632,6276,43
2763,20.78044449,93.1757423,6277,28
2764,20.74393296,93.16304581,6278,24
2765,20.83700895,99.62433209,6279,49
2766,26.16854337,97.15691693,6280,80
2767,25.6898175,97.45362112,6281,56
2768,25.6812089,97.44661089,6282,54
2769,25.68510686,97.44082324,6283,42
2770,21.190967800000006,93.97319182,6284,65
2771,12.58999086,99.36348097,6285,61
2772,12.53121809,99.26837406,6286,44
2773,12.53441761,99.25939146,6287,42
2774,12.70224229,98.95097296,6288,48
2775,13.36418058,99.10025702,6289,60
2776,13.34156865,99.07713238,6290,51
2777,12.69410188,98.96929835,6291,49
2778,13.24741845,99.05679951,6292,50
2779,13.24625674,99.04559443,6293,52
2780,26.13665439,97.20361653,6294,70
2781,26.1316848,97.63838398,6295,49
2782,27.02602975,95.90077863,6296,54
2783,26.96458109,95.84215611,6297,63
2784,26.52820511,97.28447997,6298,77
2785,21.11933307,98.91535654,6299,52
2786,23.6866,93.017,6314,60
2787,15.6019,73.8093,6315,17
2788,17.4012,121.3034,6316,60
2789,27.9911,82.3018,6318,45
2790,9.0891,99.8589,6321,51
2791,34.5443447,105.68288534,6322,39
2792,30.4749,79.2293,6323,95
2793,16.0667,120.9167,6324,62
2794,28.0816,83.2934,6325,76
2795,27.88159864,83.77762394,6326,68
2796,9.8907,99.0616,6327,18
2797,18.4149,121.0495,6330,53
2798,22.752,120.7925,6331,91
2799,27.80766085,84.69570744,6332,74
2800,17.686,121.8726,6333,32
2801,7.8675,123.3647,6335,26
2802,10.0539,76.8294,6359,64
2803,31.0826,78.066,6360,95
2804,15.4951,73.8288,6364,14
2805,4.9721,114.9659,6368,10
2806,28.2826,83.7508,6369,65
2807,7.1675,121.935,6370,55
2808,32.08087401,103.66561683,6371,88
2809,14.0439,120.9031,6378,31
2810,31.5041,77.9521,6380,76
2811,25.5576,91.8506,6383,41
2812,29.913,79.3532,6385,70
2813,16.4979,120.6559,6386,55
2814,28.33321816,84.33062283,6387,99
2815,29.722,80.5118,6391,76
2816,10.42450171,123.94280718,6393,35
2817,25.5498,92.0757,6395,34
2818,27.3425,88.2426,6396,80
2819,17.3592,121.461,6398,24
2820,11.81,78.2253,6403,46
2821,32.2108,76.2833,6404,38
2822,8.3886,123.1689,6407,54
2823,28.5716,109.4807,6408,38
2824,24.4025,114.922,6411,36
2825,9.6811,118.5489,6412,49
2826,28.0075,84.088,6415,57
2827,29.5248,103.3545,6417,129
2828,26.7324,88.4089,6418,2
2829,27.5155,108.2319,6421,44
2830,-7.7377,110.7387,6422,0
2831,23.9,99.0333,6423,53
2832,26.9015,88.4719,6426,64
2833,24.2607,120.94,6429,78
2834,11.7771,124.8872,6430,36
2835,7.74387799,125.66961104,6434,31
2836,33.2451,75.2257,6442,71
2837,8.3295,77.1963,6445,9
2838,11.7548,125.4606,6448,9
2839,27.8987,84.5386,6451,65
2840,-7.3683,112.7145,6452,0
2841,19.2046,84.1917,6455,50
2842,37.3869,113.1122,6458,22
2843,28.0084,82.821,6460,77
2844,26.9122,87.919,6462,51
2845,12.8414,101.1186,6463,35
2846,16.32713063,120.66018805,6465,60
2847,23.4575,120.5742,6467,29
2848,3.142,101.6593,6468,19
2849,37.2199,69.7078,6470,15
2850,27.8324,84.5512,6471,85
2851,10.0747,125.5672,6472,23
2852,9.7268,76.8081,6474,56
2853,16.3533,120.6763,6475,58
2854,12.75,124.033,6478,51
2855,5.3511,100.2531,6481,45
2856,6.9794,81.071,6484,44
2857,-8.1062,115.2126,6485,-1
2858,31.9006,102.2256,6488,75
2859,28.4493,82.9305,6491,71
2860,30.5728,77.6521,6492,67
2861,31.703000000000007,76.936,6494,53
2862,26.1868,91.6739,6495,27
2863,33.9861,73.8369,6496,59
2864,30.306,78.0648,6497,4
2865,27.1761,105.6141,6498,28
2866,12.9564,109.0574,6500,25
2867,6.6643,80.3897,6501,29
2868,27.9783,84.8982,6502,64
2869,14.229,74.8122,6504,66
2870,25.0634,94.3415,6505,34
2871,22.7674,121.0448,6507,54
2872,12.1012,121.3734,6508,14
2873,5.922999999999999,116.1394,6512,30
2874,35.478,137.1406,6513,36
2875,17.3349,121.0364,6516,73
2876,18.9741,101.1358,6518,45
2877,33.287,77.2853,6522,99
2878,26.3221,80.4703,6523,1
2879,10.077,76.322,6524,6
2880,-6.00716373,144.95909508,6527,-1
2881,8.36157628,124.41530906,6533,46
2882,-6.08270534,145.20610055,6540,-1
2883,7.79686189,126.16574825,6541,48
2884,-8.168861,112.164807,6543,3
2885,24.74540185,116.75141661,6544,36
2886,28.2622,85.373125,6547,108
2887,6.3665,124.7338,6548,4
2888,27.140584000000004,86.398964,6551,76
2889,39.97818728,115.6917701,6556,32
2890,33.37197314,75.19440189,6561,79
2891,-7.76540876,111.80665603,6562,0
2892,27.85256028,84.55829403,6563,80
2893,29.83416882,80.26894533,6567,72
2894,18.10659186,94.75779616,6569,56
2895,17.9273078,94.73359903,6570,42
2896,18.599237,94.70420083,6571,47
2897,13.40320229,99.10001626,6572,66
2898,13.65542328,98.65732111,6573,53
2899,4.8833,114.95,6574,24
2900,17.0869,120.9762,6576,60
2901,18.9954,105.4625,6578,14
2902,33.4209,75.2045,6580,64
2903,7.2549,126.1557,6584,54
2904,30.1176,78.7472,6590,51
2905,24.837,93.9128,6591,49
2906,17.8171,121.3106,6592,26
2907,22.2092,92.1868,6596,25
2908,30.4008,79.0278,6599,67
2909,23.827,108.8148,6603,25
2910,10.3879,123.9179,6604,32
2911,7.9035,125.3449,6606,31
2912,26.8546,88.3373,6608,57
2913,28.7956,82.2314,6609,83
2914,7.8166,126.05,6610,11
2915,21.6906,105.7952,6612,16
2916,36.3167,138.4333,6613,23
2917,36.3085,74.8219,6614,109
2918,17.2961,121.1877,6617,69
2919,25.3291,112.1963,6618,49
2920,-3.0010000000000003,120.1957,6619,33
2921,27.7292,112.8215,6622,10
2922,12.1512,123.6452,6623,15
2923,31.7501,110.6807,6624,74
2924,12.2736,108.9163,6625,35
2925,27.5001,86.8669,6628,97
2926,29.3083,81.057,6629,65
2927,34.1491,76.82600000000002,6630,74
2928,34.2607,75.4446,6634,83
2929,10.6,122.6167,6636,11
2930,21.5202,91.9696,6637,4
2931,34.3061,77.3265,6638,62
2932,23.0206,113.1213,6639,6
2933,24.4072,94.0644,6646,44
2934,7.1733,124.2185,6647,11
2935,28.1981,81.8494,6648,40
2936,28.0054,82.68,6650,56
2937,22.3513,91.8295,6652,7
2938,30.0702,78.3027,6653,28
2939,27.6454,84.125,6656,5
2940,33.1662,75.3098,6657,81
2941,2.011,112.943,6660,25
2942,23.1316,113.2666,6663,11
2943,28.2598,84.0999,6664,66
2944,7.252999999999999,125.3015,6667,56
2945,33.0852,74.8799,6668,77
2946,33.5808,74.9035,6672,52
2947,7.6039,99.2821,6677,5
2948,6.9793,80.4562,6680,71
2949,29.5829,80.2182,6684,42
2950,5.35,100.266,6686,48
2951,27.8519,85.5248,6687,67
2952,34.4388,104.0367,6690,47
2953,26.9734,87.3412,6691,55
2954,34.1481,77.6538,6692,62
2955,-7.6423,111.879,6693,0
2956,9.7244,125.4203,6695,41
2957,8.2036,124.9292,6696,40
2958,27.7759,85.8701,6698,81
2959,-7.159,108.9921,6699,1
2960,7.82217276,126.14636817,6700,48
2961,-7.9115,112.343,6704,0
2962,22.1909,92.2135,6706,27
2963,29.7415,81.2467,6707,81
2964,35.645,139.28,6708,26
2965,27.9411,85.6838,6712,84
2966,-6.6811,107.0274,6714,-1
2967,31.4768,103.5902,6716,78
2968,37.6177,138.754,6717,19
2969,16.3395,107.7424,6718,4
2970,11.405,76.0376,6721,36
2971,34.08230448,74.03099028,6723,65
2972,24.8111,113.5973,6725,19
2973,31.4898,76.7043,6730,21
2974,39.3602,114.6943,6732,9
2975,16.4597,120.5809,6734,50
2976,11.1088,125.0183,6736,5
